date,ph,ec,tds,pss,c
02/23/2016 10:31:20,7.8794,55456.84766,29946.69727,36.776,24.875
02/23/2016 10:36:21,7.8793,55527.125,29984.64648,36.826,24.875
02/23/2016 10:41:22,7.8777,55539.02344,29991.07227,36.837,24.88125
02/23/2016 10:46:23,7.8753,55528.89844,29985.60156,36.828,24.875
02/23/2016 10:51:24,7.8741,55534.60938,29988.6875,36.834,24.9
02/23/2016 10:56:25,7.8734,55673.87891,30063.89258,36.938,24.90625
02/23/2016 11:01:26,7.8714,55567.57031,30006.48633,36.858,24.925
02/23/2016 11:06:27,7.8696,55496.47266,29968.0918,36.806,24.93125
02/23/2016 11:11:28,7.8701,55497.78125,29968.80078,36.806,24.9125
02/23/2016 11:16:29,7.8678,55557.58203,30001.0957,36.852,24.93125
02/23/2016 11:21:30,7.8681,55531.30859,29986.90625,36.833,24.9375
02/23/2016 11:26:31,7.8655,55599.79688,30023.88867,36.884,24.93125
02/23/2016 11:31:32,7.8649,55541.87891,29992.61328,36.84,24.925
02/23/2016 11:36:33,7.8634,55488.72656,29963.9082,36.798,24.89375
02/23/2016 11:41:34,7.8634,55616.5,30032.90625,36.895,24.875
02/23/2016 11:46:35,7.8618,55515.73047,29978.49414,36.821,24.86875
02/23/2016 11:51:36,7.8634,55448.88281,29942.39648,36.768,24.8625
02/23/2016 11:56:37,7.8627,55554.95313,29999.67383,36.848,24.85625
02/23/2016 12:01:38,7.8602,55580.78125,30013.62109,36.866,24.8125
02/23/2016 12:06:39,7.859,55497.22266,29968.49805,36.803,24.8125
02/23/2016 12:11:40,7.8596,55516.82031,29979.08203,36.818,24.8125
02/23/2016 12:16:41,7.8587,55637.99609,30044.51563,36.909,24.8
02/23/2016 12:21:42,7.8586,55647.34375,30049.5625,36.915,24.76875
02/23/2016 12:26:43,7.8581,55629.16016,30039.74414,36.903,24.75
02/23/2016 12:31:44,7.8554,55672.60547,30063.20508,36.934,24.75
02/23/2016 12:36:45,7.8564,55546.08203,29994.88477,36.84,24.74375
02/23/2016 12:41:46,7.8553,55531.86328,29987.20703,36.829,24.7125
02/23/2016 12:46:47,7.8543,55656.77734,30054.66016,36.923,24.7
02/23/2016 12:51:48,7.8549,55612.25781,30030.61719,36.889,24.69375
02/23/2016 12:56:49,7.8552,55559.90625,30002.34766,36.849,24.6875
02/23/2016 13:01:50,7.854,55571.65234,30008.69141,36.86,24.66875
02/23/2016 13:06:51,7.8534,55562.23828,30003.60547,36.853,24.64375
02/23/2016 13:11:52,7.8507,55655,30053.69922,36.92,24.625
02/23/2016 13:16:53,7.8504,55723.09766,30090.47266,36.97,24.625
02/23/2016 13:21:54,7.8527,55636.82422,30043.88281,36.907,24.625
02/23/2016 13:26:55,7.851,55628.07031,30039.15625,36.9,24.6125
02/23/2016 13:31:56,7.8509,55744.45703,30102.00586,36.987,24.58125
02/23/2016 13:36:57,7.8491,55737.27344,30098.12695,36.981,24.5625
02/23/2016 13:41:58,7.85,55609.05859,30028.89063,36.883,24.5625
02/23/2016 13:46:59,7.8508,55722.00391,30089.88086,36.968,24.55625
02/23/2016 13:52:01,7.8472,55673.89063,30063.89844,36.934,24.5625
02/23/2016 13:57:02,7.8471,55691.38281,30073.3457,36.946,24.54375
02/23/2016 14:02:03,7.8461,55795.46875,30129.55078,37.022,24.53125
02/23/2016 14:07:04,7.8457,55824.12891,30145.02734,37.044,24.51875
02/23/2016 14:12:05,7.8474,55907.50781,30190.05273,37.107,24.5
02/23/2016 14:17:06,7.8436,55698.70313,30077.29883,36.952,24.50625
02/23/2016 14:22:07,7.8429,55699.44531,30077.69922,36.953,24.5
02/23/2016 14:27:08,7.8399,55813.90625,30139.50977,37.037,24.5
02/23/2016 14:32:13,7.8429,55836.83984,30151.89453,37.054,24.5
02/23/2016 14:37:10,7.8399,55759.0625,30109.89258,36.996,24.5
02/23/2016 14:42:11,7.8405,55777.08203,30119.62109,37.009,24.5
02/23/2016 14:47:12,7.8387,55796.04688,30129.86328,37.024,24.5
02/23/2016 14:52:13,7.8392,55792.61719,30128.01367,37.022,24.50625
02/23/2016 14:57:39,7.8377,55823.46484,30144.66992,37.043,24.5
02/23/2016 15:02:40,7.8347,55833.94531,30150.32813,37.052,24.53125
02/23/2016 15:07:41,7.8349,55703.63281,30079.96094,36.955,24.5625
02/23/2016 15:12:42,7.8339,55749.96094,30104.97656,36.991,24.5625
02/23/2016 15:17:43,7.8352,55774.59375,30118.28125,37.007,24.5625
02/23/2016 15:22:44,7.8343,55798.50391,30131.18945,37.027,24.56875
02/23/2016 15:27:45,7.8312,55887.26563,30179.12109,37.093,24.58125
02/23/2016 15:32:46,7.8267,55805.29688,30134.85938,37.031,24.625
02/23/2016 15:37:47,7.8304,55506.82031,29973.68164,36.809,24.625
02/23/2016 15:42:55,7.8312,55557.96094,30001.29688,36.846,24.575
02/23/2016 15:47:56,7.8322,55584.38672,30015.56836,36.867,24.6125
02/23/2016 15:52:57,7.827,55498.10547,29968.97656,36.802,24.625
02/23/2016 15:57:58,7.8293,55406.25,29919.37305,36.734,24.625
02/23/2016 16:02:59,7.8294,55572.66016,30009.23438,36.859,24.65
02/23/2016 16:08:00,7.8293,55618.91016,30034.21094,36.894,24.6875
02/23/2016 16:13:01,7.8312,55440.00391,29937.60156,36.76,24.6875
02/23/2016 16:18:02,7.8326,55406.44922,29919.47852,36.734,24.7375
02/23/2016 16:23:04,7.8333,55471.55859,29954.64258,36.784,24.75
02/23/2016 16:28:05,7.8329,55491.31641,29965.30859,36.8,24.775
02/23/2016 16:33:06,7.8378,55343.14063,29885.29492,36.69,24.8125
02/23/2016 16:38:07,7.8409,55553.16406,29998.70703,36.847,24.8125
02/23/2016 16:43:08,7.8417,55393.81641,29912.66016,36.728,24.85625
02/23/2016 16:48:09,7.845,55522.94141,29982.38867,36.826,24.875
02/23/2016 16:53:10,7.8448,55384.44141,29907.59766,36.722,24.925
02/23/2016 16:58:11,7.849,55437.23828,29936.10742,36.76,24.9375
02/23/2016 17:03:12,7.8533,55397.51563,29914.6582,36.733,24.9375
02/23/2016 17:08:13,7.8537,55373.52344,29901.70117,36.714,24.9375
02/23/2016 17:13:14,7.8576,55446.63672,29941.18359,36.769,24.9625
02/23/2016 17:18:15,7.8623,55392.73828,29912.07813,36.729,25
02/23/2016 17:23:16,7.8625,55478.90625,29958.60742,36.795,25
02/23/2016 17:28:17,7.8674,55280.96094,29851.7168,36.646,25
02/23/2016 17:33:18,7.8702,55241.70313,29830.51758,36.615,25.0125
02/23/2016 17:38:19,7.8739,55210.23438,29813.52539,36.593,25.05625
02/23/2016 17:43:20,7.8771,55245.85938,29832.76367,36.621,25.0625
02/23/2016 17:48:21,7.8801,55238.03516,29828.53711,36.614,25.06875
02/23/2016 17:53:22,7.8803,55278.06641,29850.1543,36.645,25.0875
02/23/2016 17:58:27,7.8853,55213.92969,29815.51953,36.597,25.11875
02/23/2016 18:03:24,7.8869,55233.97266,29826.34375,36.614,25.125
02/23/2016 18:08:25,7.8912,55224.97266,29821.48438,36.606,25.125
02/23/2016 18:13:26,7.8936,55195.73828,29805.69531,36.584,25.1375
02/23/2016 18:18:27,7.8956,55103,29755.61719,36.515,25.1875
02/23/2016 18:23:28,7.8983,55163.14453,29788.09766,36.561,25.1875
02/23/2016 18:28:29,7.9033,55248.33594,29834.09766,36.625,25.1875
02/23/2016 18:33:30,7.9042,55237.62891,29828.31836,36.616,25.19375
02/23/2016 18:38:31,7.9078,55327.80469,29877.01367,36.685,25.24375
02/23/2016 18:43:32,7.9105,55074.71484,29740.3457,36.495,25.25
02/23/2016 18:48:33,7.9152,55230.47656,29824.45508,36.611,25.25
02/23/2016 18:53:34,7.9191,55299.28906,29861.61523,36.664,25.25
02/23/2016 18:58:35,7.9199,55297.09766,29860.43359,36.661,25.28125
02/23/2016 19:03:36,7.9233,55238.66406,29828.87695,36.618,25.3125
02/23/2016 19:08:37,7.9255,55149.53516,29780.75,36.551,25.3125
02/23/2016 19:13:38,7.9283,55431.25,29932.87305,36.763,25.3125
02/23/2016 19:18:39,7.9312,55232.53516,29825.56836,36.614,25.33125
02/23/2016 19:23:40,7.9342,55288.34375,29855.70313,36.657,25.375
02/23/2016 19:28:41,7.9382,55272.51172,29847.15625,36.646,25.375
02/23/2016 19:33:42,7.9372,55243.28516,29831.37305,36.621,25.375
02/23/2016 19:38:43,7.939,55330.14453,29878.27734,36.69,25.375
02/23/2016 19:43:44,7.9444,55282.48438,29852.54297,36.651,25.39375
02/23/2016 19:48:45,7.9464,55163.26953,29788.16602,36.563,25.4125
02/23/2016 19:53:46,7.9496,55194.83594,29805.20703,36.587,25.4375
02/23/2016 19:58:47,7.9536,55273.30859,29847.58594,36.646,25.4375
02/23/2016 20:03:48,7.9719,55290.28516,29856.75195,36.658,25.4375
02/23/2016 20:08:49,8.0663,55241.58203,29830.45313,36.621,25.44375
02/23/2016 20:13:50,8.0712,55350.02344,29889.00977,36.705,25.46875
02/23/2016 20:18:51,8.0712,55316.95703,29871.15625,36.68,25.5
02/23/2016 20:23:52,8.0735,55303.43359,29863.85156,36.669,25.5
02/23/2016 20:28:53,8.0776,55318.35156,29871.9082,36.68,25.5
02/23/2016 20:33:54,8.0774,55284.64453,29853.70703,36.656,25.5
02/23/2016 20:38:55,8.0787,55366.54297,29897.93164,36.717,25.5
02/23/2016 20:43:56,8.0797,55214.26172,29815.69922,36.603,25.525
02/23/2016 20:48:57,8.0782,55228.96094,29823.63672,36.615,25.5375
02/23/2016 20:53:58,8.0794,55151.79688,29781.9707,36.557,25.5625
02/23/2016 20:58:59,8.0801,55314.64063,29869.90625,36.677,25.5625
02/23/2016 21:04:00,8.082,55282.69141,29852.65039,36.654,25.5625
02/23/2016 21:09:02,8.0788,55269.83594,29845.71289,36.644,25.5625
02/23/2016 21:14:03,8.0821,55229.53125,29823.94727,36.616,25.5625
02/23/2016 21:19:04,8.0819,55591.42969,30019.37109,36.886,25.575
02/23/2016 21:24:05,8.0828,55071.3125,29738.50781,36.497,25.59375
02/23/2016 21:29:06,8.083,55339.04297,29883.08203,36.697,25.58125
02/23/2016 21:34:07,8.0822,55324.58594,29875.27344,36.688,25.625
02/23/2016 21:39:08,8.0826,55173.62109,29793.75586,36.574,25.625
02/23/2016 21:44:09,8.085,55145.03125,29778.31641,36.551,25.625
02/23/2016 21:49:10,8.0867,55174.41016,29794.17773,36.574,25.625
02/23/2016 21:54:11,8.0871,55206.06641,29811.27539,36.597,25.625
02/23/2016 21:59:12,8.0881,55132.85547,29771.74023,36.543,25.625
02/23/2016 22:04:13,8.0874,55079.50781,29742.93359,36.504,25.6375
02/23/2016 22:09:14,8.0857,55186.69922,29800.81836,36.585,25.63125
02/23/2016 22:14:15,8.0879,55257.69531,29839.1543,36.636,25.63125
02/23/2016 22:19:16,8.0893,55297.50391,29860.64844,36.668,25.65625
02/23/2016 22:24:44,8.0907,55856.18359,30162.33984,37.085,25.65
02/23/2016 22:29:18,8.0897,55904.05859,30188.19141,37.122,25.68125
02/23/2016 22:34:19,8.0918,55095.41406,29751.52539,36.515,25.6875
02/23/2016 22:39:20,8.0921,55351.05078,29889.56445,36.707,25.6875
02/23/2016 22:44:21,8.0923,55154.38281,29783.36719,36.561,25.6875
02/23/2016 22:49:22,8.0948,55067.28516,29736.33203,36.494,25.6875
02/23/2016 22:54:23,8.0953,55309.03125,29866.87695,36.674,25.6875
02/23/2016 23:09:26,8.0967,55558.22266,30001.43945,36.862,25.6875
02/23/2016 23:14:27,8.0977,55235.78125,29827.32227,36.622,25.6875
02/23/2016 23:24:29,8.097,55587.04297,30017.00195,36.885,25.69375
02/23/2016 23:29:30,8.0981,55754.84766,30107.61719,37.009,25.6875
02/23/2016 23:34:31,8.1005,55239.89453,29829.54297,36.623,25.69375
02/23/2016 23:39:32,8.1027,56308.04688,30406.34375,37.427,25.71875
02/23/2016 23:44:33,8.1034,55710.04688,30083.42383,36.977,25.73125
02/23/2016 23:49:34,8.1042,55564.67188,30004.92188,36.867,25.725
02/24/2016 00:04:37,8.1066,55057.39844,29730.99219,36.489,25.75
02/24/2016 00:09:43,8.1062,55180.07031,29797.23633,36.578,25.7375
02/24/2016 00:19:40,8.1097,55129.31641,29769.82813,36.542,25.75
02/24/2016 00:24:41,8.11,55363.36328,29896.21484,36.717,25.75
02/24/2016 00:29:42,8.1119,55111.875,29760.41016,36.53,25.75
02/24/2016 00:34:43,8.1134,55195.625,29805.63672,36.591,25.75
02/24/2016 00:39:44,8.1138,55292.85547,29858.14063,36.665,25.75
02/24/2016 00:44:45,8.1143,55117.03906,29763.19922,36.533,25.75
02/24/2016 00:49:46,8.1132,55205.64844,29811.04688,36.599,25.75
02/24/2016 00:54:58,8.115,55082.00781,29744.28516,36.505,25.75
02/24/2016 00:59:48,8.1157,55215.41797,29816.32422,36.606,25.75
02/24/2016 01:04:49,8.1162,55271.1875,29846.44141,36.648,25.75625
02/24/2016 01:09:50,8.1162,55339.47266,29883.3125,36.699,25.79375
02/24/2016 01:14:51,8.1141,55131.83984,29771.19141,36.544,25.8125
02/24/2016 01:24:53,8.1104,55146.74609,29779.24219,36.556,25.825
02/24/2016 01:29:55,8.1083,55736.79297,30097.86523,36.998,25.875
02/24/2016 01:34:56,8.11,55145.78516,29778.7207,36.555,25.875
02/24/2016 01:39:57,8.1075,55437.28125,29936.13086,36.774,25.88125
02/24/2016 01:44:57,8.1057,55517.42969,29979.41016,36.835,25.93125
02/24/2016 01:49:59,8.1047,56455.52344,30485.98242,37.538,25.9375
02/24/2016 01:54:59,8.1041,56169.60547,30331.58789,37.323,25.94375
02/24/2016 02:00:01,8.1002,55966.99609,30222.17773,37.172,25.99375
02/24/2016 02:05:02,8.1002,55496.41406,29968.06445,36.82,26
02/24/2016 02:10:03,8.0974,56013.17578,30247.11328,37.206,26.00625
02/24/2016 02:15:04,8.0982,55214.875,29816.0293,36.608,26.04375
02/24/2016 02:20:05,8.0956,56198.66797,30347.27734,37.345,26.0625
02/24/2016 02:25:06,8.095,55465.33594,29951.28125,36.797,26.0625
02/24/2016 02:30:07,8.092,56123.82031,30306.85938,37.29,26.06875
02/24/2016 02:35:08,8.0883,55857.50781,30163.05273,37.091,26.10625
02/24/2016 02:40:09,8.0848,56316.51563,30410.91797,37.436,26.11875
02/24/2016 02:45:10,8.0866,56429.77344,30472.07617,37.52,26.125
02/24/2016 02:50:11,8.082,56405.22656,30458.82031,37.503,26.15625
02/24/2016 02:55:12,8.0788,56502.92578,30511.57813,37.577,26.1875
02/24/2016 03:00:13,8.0758,56303.42969,30403.85156,37.425,26.1875
02/24/2016 03:05:14,8.077,56356,30432.23828,37.466,26.19375
02/24/2016 03:10:15,8.0735,56167.18359,30330.27734,37.323,26.2125
02/24/2016 03:15:16,8.0717,56359.05078,30433.88867,37.467,26.25
02/24/2016 03:25:18,8.0675,56275.46875,30388.75195,37.405,26.25
02/24/2016 03:30:19,8.0637,56234.12109,30366.42578,37.375,26.25
02/24/2016 03:35:20,8.0601,56104.88281,30296.63477,37.278,26.28125
02/24/2016 03:40:21,8.056,56261.07422,30380.98047,37.394,26.3125
02/24/2016 03:45:22,8.0563,56393.54688,30452.51367,37.494,26.3125
02/24/2016 03:50:23,8.0542,56320.11328,30412.85938,37.44,26.3125
02/24/2016 03:55:24,8.0501,56265.30078,30383.26172,37.399,26.33125
02/24/2016 04:00:25,8.0488,56462.85156,30489.9375,37.547,26.325
02/24/2016 04:05:26,8.0459,56324.35547,30415.15039,37.442,26.34375
02/24/2016 04:10:27,8.0425,56325.68359,30415.86719,37.444,26.375
02/24/2016 04:15:28,8.0412,55960.34375,30218.58398,37.171,26.36875
02/24/2016 04:20:29,8.0375,56234.08203,30366.40234,37.376,26.375
02/24/2016 04:25:30,8.037,56322.52344,30414.16211,37.442,26.375
02/24/2016 04:30:31,8.0292,56120.22656,30304.91992,37.291,26.375
02/24/2016 04:35:32,8.0296,56238.06641,30368.55664,37.379,26.38125
02/24/2016 04:40:33,8.0244,56166.20313,30329.74609,37.325,26.375
02/24/2016 04:45:34,8.0229,56331.06641,30418.77344,37.449,26.3875
02/24/2016 04:50:35,8.0202,56094.56641,30291.06445,37.272,26.38125
02/24/2016 04:55:36,8.0199,56343.89844,30425.70117,37.458,26.3875
02/24/2016 05:00:37,8.0179,56218.80859,30358.15625,37.366,26.4125
02/24/2016 05:05:38,8.0156,56508.30078,30514.48047,37.582,26.4
02/24/2016 05:10:39,8.0146,56234.85938,30366.82422,37.376,26.43125
02/24/2016 05:15:40,8.0117,56298.90234,30401.4043,37.426,26.41875
02/24/2016 05:20:41,8.0077,56364.62891,30436.89844,37.474,26.43125
02/24/2016 05:25:42,8.0054,56003.64844,30241.96875,37.204,26.4375
02/24/2016 05:30:43,8.0038,56370.97266,30440.32227,37.477,26.43125
02/24/2016 05:35:44,7.9999,56480.74219,30499.60156,37.561,26.4375
02/24/2016 05:40:45,7.9976,56236.91406,30367.93164,37.378,26.4375
02/24/2016 05:45:46,7.9947,56413.85547,30463.48047,37.512,26.4375
02/24/2016 05:50:47,7.9929,56311.33203,30408.11719,37.434,26.4375
02/24/2016 05:55:48,7.9931,56425.49609,30469.76758,37.521,26.4375
02/24/2016 06:00:49,7.9904,56232.26953,30365.42578,37.375,26.4375
02/24/2016 06:05:50,7.9883,56336.89063,30421.91992,37.453,26.4375
02/24/2016 06:10:51,7.9874,56087.20313,30287.08984,37.266,26.425
02/24/2016 06:15:53,7.9873,56105.92969,30297.20117,37.281,26.43125
02/24/2016 06:20:54,7.9829,55977.67188,30227.93945,37.184,26.43125
02/24/2016 06:25:54,7.9832,56043.48047,30263.47852,37.235,26.4375
02/24/2016 06:30:56,7.9781,56162.64063,30327.82422,37.323,26.425
02/24/2016 06:35:57,7.9758,56344.23438,30425.88477,37.458,26.43125
02/24/2016 06:40:58,7.9731,55928.40234,30201.33789,37.147,26.4375
02/24/2016 06:45:59,7.974,55803.99609,30134.1543,37.054,26.43125
02/24/2016 06:51:00,7.9693,55842.32031,30154.85156,37.081,26.375
02/24/2016 06:56:01,7.9661,55316.40625,29870.86133,36.688,26.375
02/24/2016 07:01:02,7.9653,56246.65234,30373.18945,37.385,26.3125
02/24/2016 07:06:03,7.966,55945.53516,30210.58984,37.159,26.30625
02/24/2016 07:11:04,7.962,55989.57031,30234.36719,37.191,26.25
02/24/2016 07:16:05,7.9294,55811.4375,30138.17383,37.058,26.25
02/24/2016 07:21:06,7.9193,56027.03125,30254.59766,37.219,26.21875
02/24/2016 07:26:07,7.9187,55581.55078,30014.03711,36.888,26.1875
02/24/2016 07:31:08,7.9142,56085.59375,30286.21875,37.262,26.1875
02/24/2016 07:36:09,7.9129,55812.22656,30138.60156,37.058,26.13125
02/24/2016 07:41:10,7.9122,56090.96484,30289.11914,37.266,26.125
02/24/2016 07:46:11,7.9098,54954.60156,29675.48438,36.415,26.1125
02/24/2016 07:51:12,7.9089,55237.51953,29828.25977,36.625,26.0625
02/24/2016 07:56:13,7.9069,55228.84375,29823.57227,36.619,26.0625
02/24/2016 08:01:14,7.9047,54953.39453,29674.83203,36.415,26.0625
02/24/2016 08:06:15,7.9023,55113.92578,29761.51953,36.533,26.0625
02/24/2016 08:11:16,7.9028,55093.60938,29750.54688,36.519,26.04375
02/24/2016 08:16:17,7.902,54987.92578,29693.47852,36.438,26.01875
02/24/2016 08:21:18,7.9026,55083.56641,29745.12305,36.511,26
02/24/2016 08:26:19,7.9006,55579.35156,30012.84961,36.882,26
02/24/2016 08:36:21,7.8981,55183.45313,29799.0625,36.584,26
02/24/2016 08:41:22,7.8986,55075.44922,29740.74219,36.504,26
02/24/2016 08:46:23,7.8987,55010.32813,29705.57617,36.456,25.99375
02/24/2016 08:51:24,7.8967,55110.95313,29759.91211,36.529,25.9625
02/24/2016 08:56:25,7.8976,55264.30859,29842.72461,36.645,25.94375
02/24/2016 09:01:26,7.896,55139.14844,29775.14063,36.551,25.94375
02/24/2016 09:06:28,7.8968,55154.53516,29783.44727,36.562,25.9375
02/24/2016 09:11:29,7.8942,55267.22266,29844.29883,36.646,25.9375
02/24/2016 09:21:31,7.8924,55039.70703,29721.43945,36.477,25.91875
02/24/2016 09:27:45,7.8923,55143.28516,29777.37109,36.555,25.88125
02/24/2016 09:31:33,7.8906,55156.90625,29784.72656,36.565,25.88125
02/24/2016 09:36:34,7.8904,55078.40234,29742.33789,36.505,25.875
02/24/2016 09:41:35,7.889,55206.17969,29811.33398,36.601,25.875
02/24/2016 09:46:36,7.8884,55064.62109,29734.89648,36.494,25.875
02/24/2016 09:51:38,7.8886,55453.76563,29945.03125,36.786,25.875
02/24/2016 09:56:38,7.8886,55182.49609,29798.54883,36.583,25.81875
02/24/2016 10:01:40,7.8867,55305.60938,29865.02734,36.675,25.825
02/24/2016 10:06:40,7.8865,55189.69922,29802.43555,36.588,25.8125
02/24/2016 10:11:42,7.8837,55376.62109,29903.37305,36.729,25.8125
02/24/2016 10:16:43,7.8855,55169.96484,29791.7793,36.574,25.8125
02/24/2016 10:26:45,7.883,55112.625,29760.81641,36.527,25.76875
02/24/2016 10:31:46,7.8813,55271.51563,29846.61523,36.647,25.75
02/24/2016 10:36:47,7.8823,55235.18359,29826.99609,36.62,25.75625
02/24/2016 10:41:48,7.8802,55258.75391,29839.72461,36.639,25.75
02/24/2016 10:46:49,7.8816,55280.78516,29851.62305,36.656,25.74375
02/24/2016 10:51:50,7.8788,55116.91797,29763.13477,36.532,25.725
02/24/2016 10:56:51,7.8798,55510.33594,29975.57813,36.826,25.7
02/24/2016 11:01:52,7.8758,55151.50781,29781.8125,36.559,25.6875
02/24/2016 11:06:55,7.8781,55140.19922,29775.70508,36.55,25.6875
02/24/2016 11:11:54,7.8774,55135.75391,29773.30469,36.547,25.6875
02/24/2016 11:16:55,7.8746,55353.51563,29890.89648,36.708,25.68125
02/24/2016 11:21:56,7.8755,55887.37109,30179.17969,37.109,25.65625
02/24/2016 11:26:57,7.8748,55226.77734,29822.46094,36.612,25.63125
02/24/2016 11:31:58,7.8766,55181.69922,29798.11523,36.581,25.625
02/24/2016 11:36:59,7.8784,55331.70703,29879.11914,36.692,25.625
02/24/2016 11:42:00,7.8746,55191.96484,29803.66016,36.586,25.61875
02/24/2016 11:47:01,7.8739,55220.1875,29818.89648,36.608,25.61875
02/24/2016 11:52:02,7.8728,55243.43359,29831.45117,36.624,25.58125
02/24/2016 11:57:03,7.8716,55172.99609,29793.41797,36.573,25.58125
02/24/2016 12:02:04,7.8705,55164.03516,29788.57813,36.564,25.5625
02/24/2016 12:07:05,7.8713,55249.08984,29834.50781,36.629,25.5625
02/24/2016 12:12:06,7.87,55175.90625,29794.98633,36.575,25.55625
02/24/2016 12:17:07,7.8719,55305.91406,29865.19141,36.67,25.5625
02/24/2016 12:22:08,7.8702,55193.05859,29804.25195,36.587,25.53125
02/24/2016 12:27:09,7.869,55297.92578,29860.87891,36.665,25.5
02/24/2016 12:32:10,7.8702,55177.38281,29795.78516,36.575,25.5
02/24/2016 12:37:11,7.8689,55268.70313,29845.09961,36.642,25.5
02/24/2016 12:42:12,7.8683,55241.35547,29830.33008,36.624,25.5
02/24/2016 12:47:13,7.8691,55241.77344,29830.55664,36.622,25.48125
02/24/2016 12:52:14,7.8695,55460.59375,29948.71875,36.786,25.4625
02/24/2016 12:57:15,7.8693,55273.35156,29847.60938,36.645,25.45
02/24/2016 13:02:16,7.8673,55442.9375,29939.18555,36.774,25.4375
02/24/2016 13:07:17,7.868,55287.10938,29855.03906,36.656,25.4375
02/24/2016 13:12:18,7.8659,55213.39844,29815.23242,36.6,25.43125
02/24/2016 13:17:19,7.8669,55256.99609,29838.77734,36.634,25.425
02/24/2016 13:22:20,7.8652,55315.03125,29870.11523,36.676,25.3875
02/24/2016 13:27:21,7.8653,55352.88672,29890.55859,36.706,25.38125
02/24/2016 13:47:25,7.8639,55274.625,29848.29492,36.646,25.36875
02/24/2016 13:52:26,7.8651,55267.72656,29844.57031,36.64,25.34375
02/24/2016 13:57:27,7.8638,55305.78906,29865.12891,36.668,25.31875
02/24/2016 14:12:30,7.8632,55369.63281,29899.59961,36.717,25.3125
02/24/2016 14:17:32,7.8641,55506.79688,29973.66992,36.82,25.29375
02/24/2016 14:22:33,7.8613,55320.17969,29872.89648,36.679,25.26875
02/24/2016 14:27:34,7.8617,55280.21484,29851.31641,36.647,25.25
02/24/2016 14:32:35,7.8616,55360.32813,29894.57422,36.709,25.25
02/24/2016 14:37:36,7.8612,55284.01953,29853.36914,36.652,25.25
02/24/2016 14:42:38,7.862,55431.06641,29932.77734,36.763,25.25
02/24/2016 14:47:38,7.8594,55413.19922,29923.12695,36.749,25.225
02/24/2016 14:52:39,7.86,55322.91406,29874.375,36.681,25.1875
02/24/2016 14:57:40,7.8602,55378.57031,29904.42773,36.721,25.1875
02/24/2016 15:02:41,7.8575,55360.48828,29894.66016,36.707,25.1875
02/24/2016 15:12:43,7.8575,55318.12891,29871.78906,36.677,25.1875
02/24/2016 15:17:44,7.8576,55446.82031,29941.2832,36.771,25.15
02/24/2016 15:22:45,7.8567,55331.21094,29878.85156,36.685,25.15
02/24/2016 15:27:46,7.8563,55308.75781,29866.72852,36.667,25.125
02/24/2016 15:32:47,7.8535,55267.16797,29844.26758,36.637,25.125
02/24/2016 15:37:48,7.8532,55287.12891,29855.05078,36.653,25.125
02/24/2016 15:42:49,7.854,55234.9375,29826.86523,36.612,25.125
02/24/2016 15:47:50,7.8532,55303.47656,29863.87891,36.665,25.11875
02/24/2016 15:52:51,7.8517,55268.92969,29845.21875,36.638,25.11875
02/24/2016 15:57:52,7.8538,55328.00781,29877.12109,36.683,25.1125
02/24/2016 16:02:53,7.8539,55351.55078,29889.83789,36.699,25.08125
02/24/2016 16:07:54,7.8582,55377.32813,29903.75781,36.719,25.0875
02/24/2016 16:12:55,7.8586,55253.35547,29836.81055,36.626,25.08125
02/24/2016 16:17:56,7.8603,55385.48438,29908.16016,36.725,25.08125
02/24/2016 16:22:57,7.8629,55325.62109,29875.83008,36.681,25.0875
02/24/2016 16:27:58,7.8647,55299.65234,29861.80859,36.659,25.06875
02/24/2016 16:32:59,7.8696,55246.33203,29833.01758,36.621,25.09375
02/24/2016 16:38:00,7.8683,55303.82813,29864.06445,36.662,25.075
02/24/2016 16:43:01,7.8721,55328.24609,29877.25,36.682,25.08125
02/24/2016 16:48:02,7.8731,55417.67969,29925.54492,36.75,25.0625
02/24/2016 16:53:03,7.8777,55266.88672,29844.11523,36.637,25.075
02/24/2016 16:58:04,7.8778,55263.45313,29842.26367,36.634,25.08125
02/24/2016 17:03:05,7.8805,55220.30078,29818.96289,36.601,25.0875
02/24/2016 17:08:06,7.8841,55296.90625,29860.32617,36.659,25.1
02/24/2016 17:13:07,7.8883,55307.90234,29866.26563,36.669,25.11875
02/24/2016 17:18:08,7.892,55352.21484,29890.19531,36.702,25.11875
02/24/2016 17:23:09,7.8969,55368.66797,29899.08008,36.713,25.1125
02/24/2016 17:28:10,7.898,55369.5625,29899.5625,36.715,25.11875
02/24/2016 17:33:11,7.9016,55347.55469,29887.67969,36.699,25.125
02/24/2016 17:38:12,7.9032,55295.6875,29859.67383,36.659,25.125
02/24/2016 17:43:13,7.909,55415,29924.09766,36.746,25.11875
02/24/2016 17:48:14,7.9119,55360.55859,29894.69922,36.708,25.125
02/24/2016 17:53:15,7.9145,55243.72656,29831.61133,36.619,25.125
02/24/2016 17:58:16,7.918,55238.17578,29828.61328,36.615,25.125
02/24/2016 18:08:18,7.9234,55270.66797,29846.16211,36.64,25.125
02/24/2016 18:13:19,7.929,55236.80078,29827.87109,36.614,25.125
02/24/2016 18:23:21,7.9344,55415.68359,29924.46875,36.748,25.125
02/24/2016 18:28:22,7.937,55342.69531,29885.05664,36.692,25.125
